GEO_ID,County,State,S1901_C01_001E,S1901_C01_001EA,S1901_C01_001M,S1901_C01_001MA,S1901_C01_002E,S1901_C01_002EA,S1901_C01_002M,S1901_C01_002MA,S1901_C01_003E,S1901_C01_003M,S1901_C01_003MA,S1901_C01_003EA,S1901_C01_004E,S1901_C01_004M,S1901_C01_004MA,S1901_C01_004EA,S1901_C01_005E,S1901_C01_005M,S1901_C01_005MA,S1901_C01_005EA,S1901_C01_006E,S1901_C01_006M,S1901_C01_006MA,S1901_C01_006EA,S1901_C01_007E,S1901_C01_007M,S1901_C01_007MA,S1901_C01_007EA,S1901_C01_008E,S1901_C01_008M,S1901_C01_008MA,S1901_C01_008EA,S1901_C01_009E,S1901_C01_009EA,S1901_C01_009M,S1901_C01_009MA,S1901_C01_010E,S1901_C01_010EA,S1901_C01_010M,S1901_C01_010MA,S1901_C01_011E,S1901_C01_011M,S1901_C01_011MA,S1901_C01_011EA,S1901_C01_012E,S1901_C01_012M,S1901_C01_012MA,S1901_C01_012EA,S1901_C01_013E,S1901_C01_013EA,S1901_C01_013M,S1901_C01_013MA,S1901_C01_014E,S1901_C01_014EA,S1901_C01_014M,S1901_C01_014MA,S1901_C01_015E,S1901_C01_015EA,S1901_C01_015M,S1901_C01_015MA,S1901_C01_016E,S1901_C01_016EA,S1901_C01_016M,S1901_C01_016MA,S1901_C02_001E,S1901_C02_001M,S1901_C02_001MA,S1901_C02_001EA,S1901_C02_002E,S1901_C02_002EA,S1901_C02_002M,S1901_C02_002MA,S1901_C02_003E,S1901_C02_003M,S1901_C02_003MA,S1901_C02_003EA,S1901_C02_004E,S1901_C02_004EA,S1901_C02_004M,S1901_C02_004MA,S1901_C02_005E,S1901_C02_005M,S1901_C02_005MA,S1901_C02_005EA,S1901_C02_006E,S1901_C02_006EA,S1901_C02_006M,S1901_C02_006MA,S1901_C02_007E,S1901_C02_007M,S1901_C02_007MA,S1901_C02_007EA,S1901_C02_008E,S1901_C02_008M,S1901_C02_008MA,S1901_C02_008EA,S1901_C02_009E,S1901_C02_009M,S1901_C02_009MA,S1901_C02_009EA,S1901_C02_010E,S1901_C02_010EA,S1901_C02_010M,S1901_C02_010MA,S1901_C02_011E,S1901_C02_011M,S1901_C02_011MA,S1901_C02_011EA,S1901_C02_012E,S1901_C02_012EA,S1901_C02_012M,S1901_C02_012MA,S1901_C02_013E,S1901_C02_013EA,S1901_C02_013M,S1901_C02_013MA,S1901_C02_014E,S1901_C02_014M,S1901_C02_014MA,S1901_C02_014EA,S1901_C02_015E,S1901_C02_015M,S1901_C02_015MA,S1901_C02_015EA,S1901_C02_016E,S1901_C02_016EA,S1901_C02_016M,S1901_C02_016MA,S1901_C03_001E,S1901_C03_001M,S1901_C03_001MA,S1901_C03_001EA,S1901_C03_002E,S1901_C03_002EA,S1901_C03_002M,S1901_C03_002MA,S1901_C03_003E,S1901_C03_003EA,S1901_C03_003M,S1901_C03_003MA,S1901_C03_004E,S1901_C03_004M,S1901_C03_004MA,S1901_C03_004EA,S1901_C03_005E,S1901_C03_005M,S1901_C03_005MA,S1901_C03_005EA,S1901_C03_006E,S1901_C03_006M,S1901_C03_006MA,S1901_C03_006EA,S1901_C03_007E,S1901_C03_007EA,S1901_C03_007M,S1901_C03_007MA,S1901_C03_008E,S1901_C03_008M,S1901_C03_008MA,S1901_C03_008EA,S1901_C03_009E,S1901_C03_009EA,S1901_C03_009M,S1901_C03_009MA,S1901_C03_010E,S1901_C03_010M,S1901_C03_010MA,S1901_C03_010EA,S1901_C03_011E,S1901_C03_011EA,S1901_C03_011M,S1901_C03_011MA,S1901_C03_012E,S1901_C03_012M,S1901_C03_012MA,S1901_C03_012EA,S1901_C03_013E,S1901_C03_013EA,S1901_C03_013M,S1901_C03_013MA,S1901_C03_014E,S1901_C03_014EA,S1901_C03_014M,S1901_C03_014MA,S1901_C03_015E,S1901_C03_015EA,S1901_C03_015M,S1901_C03_015MA,S1901_C03_016E,S1901_C03_016M,S1901_C03_016MA,S1901_C03_016EA,S1901_C04_001E,S1901_C04_001EA,S1901_C04_001M,S1901_C04_001MA,S1901_C04_002E,S1901_C04_002M,S1901_C04_002MA,S1901_C04_002EA,S1901_C04_003E,S1901_C04_003EA,S1901_C04_003M,S1901_C04_003MA,S1901_C04_004E,S1901_C04_004EA,S1901_C04_004M,S1901_C04_004MA,S1901_C04_005E,S1901_C04_005M,S1901_C04_005MA,S1901_C04_005EA,S1901_C04_006E,S1901_C04_006M,S1901_C04_006MA,S1901_C04_006EA,S1901_C04_007E,S1901_C04_007M,S1901_C04_007MA,S1901_C04_007EA,S1901_C04_008E,S1901_C04_008EA,S1901_C04_008M,S1901_C04_008MA,S1901_C04_009E,S1901_C04_009M,S1901_C04_009MA,S1901_C04_009EA,S1901_C04_010E,S1901_C04_010EA,S1901_C04_010M,S1901_C04_010MA,S1901_C04_011E,S1901_C04_011EA,S1901_C04_011M,S1901_C04_011MA,S1901_C04_012E,S1901_C04_012EA,S1901_C04_012M,S1901_C04_012MA,S1901_C04_013E,S1901_C04_013M,S1901_C04_013MA,S1901_C04_013EA,S1901_C04_014E,S1901_C04_014M,S1901_C04_014MA,S1901_C04_014EA,S1901_C04_015E,S1901_C04_015M,S1901_C04_015MA,S1901_C04_015EA,S1901_C04_016E,S1901_C04_016M,S1901_C04_016MA,S1901_C04_016EA
0500000US48471,Walker, Texas,22201,null,1485,null,9.7,null,5.1,null,4.2,3.5,null,null,13.3,6.2,null,null,7.5,2.5,null,null,16.5,6.3,null,null,18.7,6.1,null,null,15,5,null,null,9.6,null,4.2,null,2.8,null,1.7,null,2.8,1.8,null,null,47170,10466,null,null,61332,null,6709,null,61.4,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),12442,1650,null,null,1.9,null,2.6,null,3.9,5,null,null,2.1,null,2.7,null,9.7,4.3,null,null,14.2,null,7.3,null,21.8,7.1,null,null,19.3,7,null,null,17.6,7.1,null,null,4.5,null,3,null,5,3.3,null,null,68931,null,13237,null,83668,null,10940,null,(X),(X),(X),(X),69.1,(X),(X),null,(X),(X),(X),(X),N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,74970,20692,null,null,N,N,N,N,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),9759,null,1497,null,19.7,10.5,null,null,4.5,null,4.4,null,27.6,null,13.2,null,4.6,3.2,null,null,19.7,9.1,null,null,14.7,10.1,null,null,9.2,null,6.3,null,0,2.3,null,null,0,null,2.3,null,0,null,2.3,null,23517,null,17809,null,32504,6118,null,null,(X),(X),(X),(X),(X),(X),(X),(X),51.6,(X),(X),null
0500000US48479,Webb, Texas,76326,null,2150,null,6.8,null,1.5,null,5.9,1.5,null,null,12.4,2.2,null,null,9.2,1.8,null,null,11.2,1.7,null,null,17.4,2.7,null,null,14.6,2.5,null,null,14.7,null,2.4,null,3.1,null,1.1,null,4.6,1.6,null,null,56084,4178,null,null,71396,null,4384,null,45.3,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),63094,2584,null,null,6.1,null,1.6,null,4,1.3,null,null,11.4,null,2.2,null,9.8,2,null,null,11.7,null,2,null,18,3.1,null,null,14.5,2.9,null,null,15.2,2.3,null,null,3.6,null,1.3,null,5.6,1.8,null,null,59386,null,7843,null,75171,null,5103,null,(X),(X),(X),(X),47.5,(X),(X),null,(X),(X),(X),(X),41234,3091,null,null,2.5,null,1.4,null,3.5,null,1.3,null,6.2,2.1,null,null,6.5,1.8,null,null,10.8,2.4,null,null,18.8,null,4,null,17.2,3.5,null,null,21.3,null,3.4,null,5.1,1.9,null,null,8.2,null,2.9,null,77027,6837,null,null,91987,null,7200,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),13232,null,1876,null,16.8,4.9,null,null,17,null,6,null,17.7,null,5.7,null,7.3,3.3,null,null,9.4,3.4,null,null,13.6,6.8,null,null,15.5,null,7.7,null,2.2,1.7,null,null,0.5,null,0.5,null,0,null,1.7,null,24086,null,7732,null,38496,5489,null,null,(X),(X),(X),(X),(X),(X),(X),(X),31.3,(X),(X),null
0500000US48485,Wichita, Texas,48315,null,2499,null,8.4,null,2.3,null,4.7,1.7,null,null,11.2,2.7,null,null,7.4,1.9,null,null,15.9,3,null,null,19.9,3.2,null,null,13.1,2.3,null,null,13.5,null,2.2,null,3,null,1.2,null,2.9,1,null,null,51749,2931,null,null,66883,null,4437,null,27.2,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29395,2011,null,null,2.5,null,1.5,null,1.5,1.1,null,null,4.4,null,1.6,null,5.7,2,null,null,15.8,null,3.4,null,24.6,4.7,null,null,17.8,3.5,null,null,19.4,3.2,null,null,4.2,null,1.7,null,4.1,1.6,null,null,70594,null,4047,null,84241,null,5692,null,(X),(X),(X),(X),29,(X),(X),null,(X),(X),(X),(X),N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,79041,5085,null,null,N,N,N,N,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),18920,null,2233,null,17.7,5.7,null,null,9.5,null,3.7,null,21.7,null,5.8,null,11.2,3.9,null,null,18.3,5.4,null,null,11.2,3.6,null,null,5.4,null,2.3,null,3,1.6,null,null,1.1,null,1.2,null,0.8,null,0.8,null,26053,null,5578,null,38129,5105,null,null,(X),(X),(X),(X),(X),(X),(X),(X),24,(X),(X),null
0500000US48491,Williamson, Texas,193008,null,2970,null,2.4,null,0.6,null,1.4,0.5,null,null,4.1,0.9,null,null,4.6,0.8,null,null,10.6,1.5,null,null,17.9,1.6,null,null,13.7,1.4,null,null,22,null,1.6,null,12.6,null,1.3,null,10.7,1.2,null,null,92179,3372,null,null,109561,null,3213,null,29.5,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),137656,4498,null,null,1.3,null,0.6,null,1.1,0.7,null,null,2.6,null,1,null,3.7,1,null,null,7.7,null,1.6,null,14.8,2,null,null,14.8,1.8,null,null,25.1,2,null,null,15.2,null,1.8,null,13.7,1.4,null,null,104845,null,2951,null,123933,null,3909,null,(X),(X),(X),(X),29.7,(X),(X),null,(X),(X),(X),(X),111228,4092,null,null,0.4,null,0.3,null,0.4,null,0.3,null,1,0.5,null,null,2.1,0.8,null,null,4.6,1.2,null,null,12.6,null,1.9,null,15.9,2,null,null,28.5,null,2.3,null,18.2,2,null,null,16.2,null,1.8,null,120692,4933,null,null,N,N,N,N,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),55352,null,4139,null,5.6,1.8,null,null,2.1,null,1.1,null,8.8,null,2.1,null,7.6,2.2,null,null,18.4,3.7,null,null,25.8,4,null,null,9.8,null,2,null,13.4,2.9,null,null,5.3,null,1.7,null,3.2,null,1.7,null,55735,null,3054,null,70382,5055,null,null,(X),(X),(X),(X),(X),(X),(X),(X),27.5,(X),(X),null
0500000US48497,Wise, Texas,22882,null,1087,null,3.5,null,1.8,null,3.1,1.8,null,null,3.2,1.5,null,null,10.1,3,null,null,8.3,2.9,null,null,22.8,4.1,null,null,13.3,3.7,null,null,18,null,3.5,null,9.1,null,2.9,null,8.5,3.2,null,null,71421,10020,null,null,93845,null,8377,null,36.7,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),17466,1475,null,null,1.9,null,1.5,null,1.4,1,null,null,1.1,null,0.8,null,7.9,3.3,null,null,6.6,null,3.4,null,24.5,4.9,null,null,15.9,4.9,null,null,19,4.2,null,null,11.9,null,3.6,null,9.8,3.7,null,null,85918,null,8128,null,106106,null,9580,null,(X),(X),(X),(X),35.6,(X),(X),null,(X),(X),(X),(X),N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,90047,8829,null,null,N,N,N,N,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),5416,null,1238,null,11,6.8,null,null,8.8,null,6.7,null,10.1,null,5.7,null,17.4,7.8,null,null,13.8,6.5,null,null,20.6,10.7,null,null,3.1,null,2.3,null,10.9,8.5,null,null,2.7,null,4.2,null,1.7,null,2.7,null,40191,null,12190,null,49582,10295,null,null,(X),(X),(X),(X),(X),(X),(X),(X),38.4,(X),(X),null
0500000US49005,Cache, Utah,40206,null,1109,null,5.3,null,2.2,null,4.5,1.8,null,null,6.6,2,null,null,9.8,2.1,null,null,13.3,2.6,null,null,20.8,3.2,null,null,15.4,2.3,null,null,15.5,null,2.1,null,4.8,null,1.5,null,4,1.2,null,null,62507,3908,null,null,76347,null,4386,null,29.8,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),31519,1599,null,null,4.4,null,2.3,null,3.1,1.4,null,null,4,null,1.7,null,8.2,2.3,null,null,12.3,null,2.1,null,21.2,3.5,null,null,17.6,2.6,null,null,18.6,2.9,null,null,5.8,null,1.8,null,4.7,1.6,null,null,70462,null,6566,null,85026,null,5896,null,(X),(X),(X),(X),26.9,(X),(X),null,(X),(X),(X),(X),N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,76390,5565,null,null,N,N,N,N,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),8687,null,1319,null,12.3,6.9,null,null,8.2,null,5.1,null,16.3,null,7.7,null,16.2,5.1,null,null,20.1,8.3,null,null,18,6.5,null,null,4.7,null,3.2,null,2.9,2.2,null,null,0.7,null,0.9,null,0.5,null,0.8,null,32853,null,6871,null,38753,4319,null,null,(X),(X),(X),(X),(X),(X),(X),(X),35.8,(X),(X),null
0500000US49011,Davis, Utah,109358,null,1333,null,1.9,null,0.7,null,1.7,0.6,null,null,4.4,1.2,null,null,5,1.1,null,null,9.2,1.6,null,null,19.4,2.1,null,null,17.6,2.1,null,null,22.8,null,2,null,9.9,null,1.5,null,8.1,1.2,null,null,87427,4701,null,null,104887,null,4019,null,25.7,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),86647,2358,null,null,1.1,null,0.6,null,0.5,0.4,null,null,3.1,null,1,null,4.4,1.3,null,null,6.8,null,1.6,null,18.6,2.3,null,null,19.1,2.5,null,null,25.5,2.3,null,null,12,null,1.8,null,9,1.4,null,null,95110,null,3623,null,113902,null,4750,null,(X),(X),(X),(X),23.8,(X),(X),null,(X),(X),(X),(X),71760,2796,null,null,0.7,null,0.6,null,0.3,null,0.2,null,2,1,null,null,2.8,1.2,null,null,5.9,1.9,null,null,16.7,null,2.6,null,19.5,2.7,null,null,28.2,null,2.7,null,13.6,2,null,null,10.1,null,1.6,null,101859,4056,null,null,N,N,N,N,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),22711,null,2180,null,4.8,2.2,null,null,6.3,null,2.8,null,10.5,null,3.5,null,7.6,2.6,null,null,20.8,4.7,null,null,24.2,4.7,null,null,10.5,null,3.5,null,10.3,3.9,null,null,1.3,null,1.4,null,3.7,null,2.3,null,50031,null,3539,null,64718,7900,null,null,(X),(X),(X),(X),(X),(X),(X),(X),31.3,(X),(X),null
0500000US49035,SaltLake, Utah,384692,null,3966,null,3.9,null,0.6,null,2.6,0.5,null,null,5.4,0.6,null,null,6.1,0.7,null,null,10,0.9,null,null,18.6,1.2,null,null,15.7,1.1,null,null,19.5,null,1.1,null,9.7,null,0.7,null,8.4,0.7,null,null,80119,1727,null,null,101876,null,2341,null,31.3,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),264920,5158,null,null,2.1,null,0.6,null,1.3,0.5,null,null,3.2,null,0.7,null,4.9,0.8,null,null,7.5,null,0.9,null,18.1,1.3,null,null,18,1.4,null,null,22.7,1.5,null,null,11.9,null,1,null,10.3,0.9,null,null,92155,null,2249,null,115616,null,3021,null,(X),(X),(X),(X),31.4,(X),(X),null,(X),(X),(X),(X),207840,4607,null,null,1.5,null,0.6,null,0.8,null,0.4,null,1.8,0.5,null,null,3.2,0.7,null,null,5.6,0.9,null,null,16.9,null,1.4,null,18,1.5,null,null,26,null,1.8,null,13.8,1.2,null,null,12.5,null,1,null,102197,2230,null,null,128442,null,3306,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),119772,null,4767,null,8.9,1.8,null,null,5.9,null,1.2,null,11.4,null,1.6,null,9.7,1.7,null,null,16.5,1.9,null,null,20.6,2,null,null,10.7,null,1.7,null,9.4,1.4,null,null,3.4,null,0.9,null,3.5,null,0.9,null,48170,null,2075,null,64626,3397,null,null,(X),(X),(X),(X),(X),(X),(X),(X),28.5,(X),(X),null
0500000US49045,Tooele, Utah,21292,null,786,null,2.8,null,2,null,2.6,1.5,null,null,3.3,2.6,null,null,6.8,3.3,null,null,8.7,3.8,null,null,23,5.3,null,null,16.8,4.7,null,null,26,null,6,null,6.2,null,3.4,null,3.8,2.3,null,null,80973,8098,null,null,87638,null,6820,null,32.9,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),17808,1275,null,null,0.2,null,0.3,null,0.3,0.5,null,null,1.3,null,1.2,null,6.2,4.3,null,null,8.9,null,4.2,null,27.5,6.6,null,null,15.2,4.9,null,null,29.9,7.1,null,null,8.1,null,4.3,null,2.5,2.1,null,null,87164,null,13835,null,93631,null,7652,null,(X),(X),(X),(X),30.6,(X),(X),null,(X),(X),(X),(X),N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,96014,9346,null,null,N,N,N,N,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),3484,null,1058,null,16.4,11.4,null,null,14.2,null,8.9,null,13.8,null,13.5,null,12.6,8.9,null,null,12.2,9.1,null,null,18,11.5,null,null,5.7,null,5.7,null,1.8,3.2,null,null,0.7,null,1.3,null,4.7,null,5.3,null,29725,null,12628,null,43347,12238,null,null,(X),(X),(X),(X),(X),(X),(X),(X),35.8,(X),(X),null
0500000US49049,Utah, Utah,178152,null,1695,null,2.8,null,0.5,null,2.1,0.5,null,null,6.3,0.8,null,null,7.2,1,null,null,10.4,1.1,null,null,18.3,1.2,null,null,15.3,1.2,null,null,21.4,null,1.4,null,8.6,null,0.9,null,7.7,1,null,null,79545,2567,null,null,99329,null,3107,null,29.4,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),144990,2806,null,null,2.3,null,0.6,null,1.3,0.5,null,null,5.2,null,0.8,null,5.8,1.1,null,null,9.8,null,1.1,null,17.8,1.5,null,null,15.7,1.4,null,null,24.1,1.5,null,null,9.9,null,1,null,8,0.9,null,null,86636,null,2136,null,105911,null,3207,null,(X),(X),(X),(X),26.7,(X),(X),null,(X),(X),(X),(X),123862,3036,null,null,1.1,null,0.4,null,1,null,0.4,null,3.9,0.7,null,null,5,1.1,null,null,8.7,1.1,null,null,17.4,null,1.6,null,16.5,1.5,null,null,26.1,null,1.7,null,11,1.2,null,null,9.2,null,1.1,null,93589,2487,null,null,113657,null,3736,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),33162,null,2307,null,6.4,2.1,null,null,6,null,1.5,null,12.6,null,3.2,null,15.2,3.2,null,null,12.7,2.3,null,null,19.9,3.9,null,null,11.9,null,3.1,null,8.5,3.2,null,null,2.2,null,1,null,4.7,null,2.6,null,46373,null,6208,null,62924,7316,null,null,(X),(X),(X),(X),(X),(X),(X),(X),37.2,(X),(X),null
0500000US49053,Washington, Utah,63144,null,2292,null,1.9,null,1,null,4.6,1.7,null,null,8.4,2.2,null,null,10.6,2.6,null,null,11.4,2.5,null,null,21.1,2.7,null,null,15.1,2.8,null,null,14.6,null,2.6,null,6,null,1.5,null,6.4,1.6,null,null,63595,5890,null,null,88888,null,7668,null,32.7,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),47478,3049,null,null,0.8,null,0.6,null,2.3,1.2,null,null,5.8,null,2.3,null,9.3,2.7,null,null,9.7,null,2.7,null,21.7,3.3,null,null,17.7,3.5,null,null,18.2,3.3,null,null,6.7,null,1.7,null,7.9,2.1,null,null,75507,null,5159,null,101963,null,9726,null,(X),(X),(X),(X),32.5,(X),(X),null,(X),(X),(X),(X),N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,85385,5411,null,null,N,N,N,N,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),15666,null,2443,null,5.7,3.7,null,null,11.5,null,6.1,null,16.8,null,5.7,null,16.9,6.2,null,null,16.3,5.7,null,null,19,5.9,null,null,7.7,null,3.7,null,4.1,3.8,null,null,0.7,null,1.2,null,1.4,null,1.1,null,34191,null,8173,null,44741,6242,null,null,(X),(X),(X),(X),(X),(X),(X),(X),30.2,(X),(X),null
0500000US49057,Weber, Utah,87863,null,1481,null,3.1,null,0.8,null,2.9,1.1,null,null,5.4,1.2,null,null,8.4,1.5,null,null,11.4,1.5,null,null,20.7,2.2,null,null,18.4,2.2,null,null,18.1,null,2.5,null,5.9,null,1.2,null,5.6,1.3,null,null,72206,3200,null,null,87362,null,4092,null,34.9,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),64274,2696,null,null,0.5,null,0.4,null,0.8,0.6,null,null,2.7,null,1.1,null,5.9,1.5,null,null,10.6,null,1.9,null,22.7,2.6,null,null,20.7,2.5,null,null,21.7,3,null,null,7.8,null,2,null,6.5,1.5,null,null,81780,null,2492,null,99948,null,4814,null,(X),(X),(X),(X),36.4,(X),(X),null,(X),(X),(X),(X),49380,2700,null,null,0.2,null,0.3,null,0.2,null,0.3,null,1.3,0.7,null,null,4.4,1.6,null,null,7.8,1.8,null,null,21.6,null,2.9,null,23.3,2.8,null,null,24.5,null,3.5,null,8.6,1.9,null,null,8.1,null,2,null,89942,4557,null,null,N,N,N,N,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),23589,null,2222,null,10.6,2.8,null,null,8.9,null,3.3,null,12.9,null,3.7,null,15.9,3.9,null,null,16.1,3.8,null,null,19.9,4.9,null,null,6.9,null,2.3,null,7,3.1,null,null,0.8,null,0.7,null,1.1,null,0.8,null,36638,null,5305,null,45666,3682,null,null,(X),(X),(X),(X),(X),(X),(X),(X),28.9,(X),(X),null
0500000US50007,Chittenden, Vermont,68516,null,975,null,6.2,null,1.8,null,3.5,1.3,null,null,4.6,1.3,null,null,7.1,1.8,null,null,9.8,2.4,null,null,17.3,2.4,null,null,13.6,2.4,null,null,18.7,null,2.5,null,9.1,null,1.4,null,10.3,1.5,null,null,76806,3335,null,null,98519,null,4434,null,29.3,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),40034,1761,null,null,0.8,null,0.7,null,1.7,1.5,null,null,3.4,null,2.1,null,3.7,1.7,null,null,7.7,null,2.1,null,15.1,2.9,null,null,13.3,2.5,null,null,26.2,3.8,null,null,13,null,2.4,null,15,2.2,null,null,105652,null,2726,null,125087,null,6229,null,(X),(X),(X),(X),29.5,(X),(X),null,(X),(X),(X),(X),N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,118043,9233,null,null,N,N,N,N,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28482,null,1866,null,13.7,4,null,null,5.9,null,2.3,null,8,null,2.4,null,11.5,3.5,null,null,14.6,4.4,null,null,19.1,3.9,null,null,13.1,null,3.9,null,8.1,2.7,null,null,2.9,null,1.3,null,3.1,null,1.9,null,45385,null,5999,null,57713,4376,null,null,(X),(X),(X),(X),(X),(X),(X),(X),27.7,(X),(X),null
0500000US51003,Albemarle, Virginia,43754,null,1134,null,3.1,null,1,null,2.9,1.6,null,null,5.7,1.8,null,null,5.3,2,null,null,9.3,2.8,null,null,16.5,3.1,null,null,14.6,3.1,null,null,16.3,null,2.6,null,11.9,null,2.3,null,14.4,2.7,null,null,86399,5154,null,null,120456,null,7906,null,35.8,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26532,1726,null,null,0.6,null,0.5,null,1.4,1.3,null,null,3.3,null,2.2,null,2.1,1.3,null,null,5,null,1.9,null,13.1,3.8,null,null,15.1,3.6,null,null,20.5,4.3,null,null,17.2,null,3.5,null,21.7,4.2,null,null,123986,null,9114,null,154012,null,13070,null,(X),(X),(X),(X),33.4,(X),(X),null,(X),(X),(X),(X),N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,138235,11262,null,null,N,N,N,N,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),17222,null,1618,null,7.4,2.8,null,null,5.9,null,4.4,null,8.5,null,3.3,null,10.3,4.6,null,null,16,5.7,null,null,23,5.5,null,null,13.9,null,5.3,null,9.6,3.6,null,null,2.4,null,1.7,null,3,null,2.2,null,52750,null,7053,null,67288,11756,null,null,(X),(X),(X),(X),(X),(X),(X),(X),38.9,(X),(X),null
0500000US51013,Arlington, Virginia,111887,null,1847,null,4.3,null,1.2,null,2.1,0.9,null,null,3.7,1.1,null,null,3.2,1.2,null,null,5,1.1,null,null,13.4,1.9,null,null,10.6,1.3,null,null,18.8,null,1.9,null,14.8,null,1.7,null,24,1.8,null,null,119755,4315,null,null,158886,null,8154,null,23.1,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),51336,2868,null,null,2,null,1.3,null,2.1,1.4,null,null,3.6,null,1.6,null,3.4,2,null,null,3.9,null,1.6,null,11.3,2.6,null,null,6.2,1.5,null,null,15,2.7,null,null,15.9,null,2.7,null,36.7,3.2,null,null,160454,null,11996,null,203042,null,13576,null,(X),(X),(X),(X),25,(X),(X),null,(X),(X),(X),(X),41865,2320,null,null,1.2,null,1.2,null,2.3,null,1.5,null,2.1,1.3,null,null,3,2.1,null,null,2.1,1.1,null,null,8.8,null,2.5,null,5.8,1.7,null,null,14.2,null,2.6,null,17.6,3,null,null,43,null,3.3,null,177110,8399,null,null,N,N,N,N,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),60551,null,2757,null,6.4,2,null,null,2.5,null,1.3,null,4,null,1.7,null,3.1,1.6,null,null,5.7,1.6,null,null,15.5,2.5,null,null,14.1,null,2.3,null,22.3,3,null,null,13.8,null,2.2,null,12.7,null,2,null,95938,null,9060,null,119675,8449,null,null,(X),(X),(X),(X),(X),(X),(X),(X),21.1,(X),(X),null
