t,A,B,C,D,E,F,G
12.19,0.001604298,0.054068661,0.012346353,0.100976829,0.099650771,0.133880717,0.350526061
12.195,0.001695648,0.055082457,0.012002633,0.101114948,0.098852625,0.134217291,0.350638255
12.2,0.00192063,0.055750476,0.012124348,0.10141033,0.098731548,0.13337372,0.350737164
12.205,0.00207005,0.056250019,0.01266825,0.101881648,0.099363051,0.130891771,0.350762781
12.21,0.002130223,0.056777466,0.012517812,0.102216015,0.099293799,0.127571811,0.350743972
12.215,0.002120569,0.057530584,0.01118817,0.102048648,0.097447802,0.124417414,0.350724166
12.22,0.002081548,0.058587891,0.010584045,0.101258178,0.095323969,0.12191604,0.350724325
12.225,0.002087337,0.059836809,0.00988708,0.100113311,0.092724218,0.119728076,0.350729407
12.23,0.002207603,0.061147667,0.009113944,0.098920865,0.089964225,0.117460303,0.350719358
12.235,0.002346395,0.062392979,0.008281301,0.098053934,0.087359667,0.115176348,0.350635179
12.24,0.002246399,0.063447386,0.007405818,0.097950185,0.085226218,0.113384947,0.350379928
12.245,0.00171073,0.064206776,0.006504161,0.098953715,0.083341971,0.112564132,0.349869617
12.25,0.001237738,0.064786183,0.005592997,0.100411763,0.083308456,0.112682737,0.349170709
12.255,0.001736949,0.065430251,0.004688992,0.101081988,0.084166903,0.113408444,0.34843865
12.26,0.00199282,0.066312248,0.003808812,0.100045045,0.084588775,0.114410477,0.347802373
12.265,0.002114038,0.067195683,0.002969123,0.098236064,0.084492885,0.115388715,0.347235634
12.27,0.002244434,0.067701368,0.002186593,0.097236022,0.084232578,0.116053748,0.346658134
12.275,0.002383492,0.067611502,0.001477886,0.098013885,0.084089658,0.11619612,0.346013931
12.28,0.002530697,0.067221431,0.00085967,0.099592268,0.084117259,0.115860345,0.345324638
12.285,0.002685534,0.066925966,-7.00E-05,0.100615268,0.084322172,0.115141177,0.344626906
12.29,0.002847488,0.066891646,-0.000655859,0.100462749,0.084603974,0.114125284,0.343923321
12.295,0.003016043,0.066861077,3.78E-05,0.099881002,0.084663135,0.112884314,0.34315321
12.3,0.003190685,0.066538191,0.00069133,0.099741898,0.084199602,0.111492166,0.342250737
12.305,0.003370898,0.065839729,0.000755314,0.100258012,0.083518546,0.110133875,0.3411992
12.31,0.003556167,0.064921491,0.000545465,0.100901285,0.083605017,0.109119326,0.340037095
12.315,0.003745978,0.063946272,0.000402867,0.101136534,0.084142437,0.108720048,0.338805329
12.32,0.003939814,0.063004817,0.000408603,0.10083509,0.084368091,0.108640177,0.337538208
12.325,0.004137161,0.062138566,0.000465828,0.100146478,0.084623353,0.108195555,0.336265526
12.33,0.004337504,0.061372179,0.000487738,0.099209684,0.084905786,0.106786852,0.335010992
12.335,0.004540327,0.060625211,0.000477194,0.098057779,0.08521295,0.104428283,0.333758504
12.34,0.004745116,0.059774381,0.000473602,0.096680663,0.085542407,0.101384151,0.332475732
12.345,0.004951354,0.0587665,0.000499137,0.09514378,0.085891717,0.098021636,0.331142466
12.35,0.005158528,0.057810778,0.000511173,0.093795346,0.086258441,0.09508959,0.32978396
12.355,0.005366121,0.057176767,0.000452347,0.093047647,0.08664014,0.093422517,0.328436057
12.36,0.005573619,0.056962866,0.000337647,0.092953412,0.087034375,0.093217325,0.327129051
12.365,0.005780507,0.05689801,0.000338247,0.092789191,0.087438708,0.093294542,0.325881259
12.37,0.005986269,0.056668542,0.000641494,0.09174959,0.087850698,0.092323652,0.324709525
12.375,0.006190391,0.056174931,0.001273468,0.089770115,0.088267908,0.090065856,0.323634106
12.38,0.006392356,0.055595144,0.002051248,0.087746458,0.088687897,0.08769721,0.322679674
12.385,0.006591651,0.05511606,0.002783244,0.086580049,0.089108228,0.086413351,0.32186635
12.39,0.006787759,0.054775619,0.003359595,0.086265924,0.08952646,0.0862476,0.321138782
12.395,0.006980167,0.054494047,0.003735035,0.086082757,0.089940156,0.086314655,0.32038197
12.4,0.007168357,0.054201377,0.003878562,0.0853991,0.090346875,0.085827762,0.319498083
12.405,0.007351816,0.053930606,0.003858035,0.084448752,0.090744179,0.08497762,0.318537934
12.41,0.007530029,0.053763657,0.003788287,0.083876633,0.091129629,0.084419359,0.317622966
12.415,0.007702479,0.053773412,0.003761977,0.084120513,0.091500786,0.08461021,0.316839206
12.42,0.007868653,0.053991677,0.003772927,0.084695507,0.09185521,0.085124008,0.316114919
12.425,0.008028034,0.054438808,0.003787808,0.084863837,0.092535504,0.085292418,0.315335155
12.43,0.008180108,0.055075071,0.00378651,0.084224845,0.094369815,0.084754028,0.314451942
12.435,0.008324359,0.055709419,0.003782209,0.083226734,0.09530116,0.083920245,0.313585967
12.44,0.008460273,0.056125049,0.003796096,0.082443659,0.095721299,0.083316998,0.312882412
12.445,0.008587334,0.055978141,0.004005832,0.082145575,0.095918932,0.083185046,0.312397257
12.45,0.008705027,0.054734726,0.004823331,0.082147017,0.096028474,0.083338225,0.312052927
12.455,0.009304463,0.051903085,0.006647648,0.08223252,0.096166754,0.083561697,0.311763555
12.46,0.009249763,0.048124206,0.009249772,0.082330614,0.096354114,0.083764826,0.31149539
12.465,0.008499893,0.045071705,0.011828119,0.082501105,0.096522933,0.083970203,0.311262188
12.47,0.007839378,0.044295088,0.01362982,0.0828011,0.096617103,0.084203502,0.311076093
12.475,0.007532496,0.045808419,0.01456272,0.083216563,0.096720275,0.084480335,0.310917452
12.48,0.007556347,0.048778193,0.014899375,0.083694185,0.096993242,0.084810756,0.310749061
12.485,0.007859808,0.052309934,0.014894896,0.084175743,0.097048664,0.085185876,0.31053907
12.49,0.008260951,0.05523894,0.014694002,0.08457965,0.097069695,0.0854988,0.310284371
12.495,0.008535633,0.056313644,0.0144057,0.084816839,0.0970914,0.085611034,0.309991161
12.5,0.008558563,0.054909457,0.014119784,0.084891656,0.09711376,0.085492207,0.309681317
12.505,0.008495919,0.052250128,0.013869469,0.085083806,0.097136753,0.08543073,0.309422936
12.51,0.008564496,0.04988966,0.013677199,0.085719955,0.097160359,0.085770373,0.309291766
12.515,0.008747332,0.04866645,0.013532746,0.086834525,0.097184558,0.08659907,0.309295964
12.52,0.008622373,0.048178776,0.013369258,0.087955492,0.097209329,0.087561406,0.309326551
12.525,0.007749386,0.047914715,0.013115795,0.088580093,0.097234652,0.088271216,0.309266709
12.53,0.006247521,0.047700085,0.01274061,0.088703035,0.097260506,0.088680963,0.309096336
12.535,0.004823877,0.047715689,0.012253151,0.088841896,0.097286872,0.08909904,0.30889699
12.54,0.004151782,0.048106022,0.011668799,0.089493597,0.097313728,0.08982436,0.308749065
12.545,0.004196011,0.048404969,0.011048662,0.090632655,0.097341054,0.090852915,0.308664181
12.55,0.004468258,0.047755963,0.010483082,0.09189954,0.09736883,0.091986989,0.30860998
12.555,0.00454222,0.045555875,0.01004747,0.092995767,0.097397035,0.093059508,0.308554978
12.56,0.00441713,0.042795156,0.009722708,0.094030664,0.097425649,0.094110674,0.308477449
12.565,0.004253483,0.041068111,0.009453856,0.09526809,0.097454652,0.095259238,0.308359365
12.57,0.004177454,0.041341484,0.009196719,0.096835779,0.097484022,0.096571538,0.308194074
12.575,0.004195307,0.042404866,0.008944544,0.098389044,0.09751374,0.097931895,0.308014286
12.58,0.00428723,0.042584237,0.00869864,0.099483349,0.097543786,0.09918588,0.307861096
12.585,0.004414258,0.04121612,0.008455516,0.099996444,0.097574138,0.100264361,0.307757114
12.59,0.004498893,0.039669651,0.008202024,0.100454331,0.097604776,0.101269773,0.307687777
12.595,0.004458799,0.039512422,0.007924768,0.101446392,0.09763568,0.102323339,0.307633938
12.6,0.004204165,0.040802119,0.007640664,0.103083448,0.097666829,0.103486899,0.307572098
12.605,0.003636124,0.041766203,0.007403379,0.104896238,0.097698204,0.104750313,0.307473484
12.61,0.002675283,0.040671105,0.007263456,0.106411188,0.097729783,0.106095889,0.307312913
12.615,0.001524202,0.037880781,0.00719636,0.107584811,0.097761546,0.107460458,0.307120214
12.62,0.000593825,0.035309422,0.007122073,0.108691488,0.097793472,0.108747245,0.306965877
12.625,0.000239131,0.034614431,0.006967517,0.109959361,0.097825543,0.109867925,0.30690396
12.63,0.000371903,0.035318295,0.006719672,0.111225495,0.097857735,0.110801474,0.306861928
12.635,0.000707801,0.035998761,0.006392093,0.112153905,0.097890031,0.111556649,0.306711223
12.64,0.000990894,0.035563275,0.006266768,0.112522844,0.097922408,0.112135614,0.306364395
12.645,0.001084638,0.034280613,0.006141338,0.112579477,0.097954847,0.112513111,0.305902593
12.65,0.000883673,0.032765912,0.006019984,0.112689741,0.097987327,0.11265727,0.305449753
12.655,0.000486913,0.031493447,0.005908431,0.113030329,0.098019827,0.112637086,0.305083061
12.66,0.000471729,0.030607566,0.005812399,0.113334673,0.098052328,0.112757798,0.304770203
12.665,0.001475398,0.030200185,0.005737611,0.11327635,0.098084809,0.113348961,0.304463655
12.67,0.003742521,0.030119901,0.005689789,0.112691425,0.098117249,0.114302762,0.304136403
12.675,0.006968227,0.029874851,0.005674656,0.111643339,0.098149628,0.114899392,0.30379014
12.68,0.010793791,0.028979653,0.005766887,0.110219254,0.098181926,0.11442097,0.303427663
12.685,0.014634272,0.027508166,0.006107942,0.108625173,0.098214121,0.112984193,0.303033641
12.69,0.017711786,0.026011234,0.006529895,0.107168455,0.098246195,0.111417588,0.302577279
12.695,0.019327131,0.024985728,0.006866527,0.106110443,0.098278125,0.110484622,0.302033522
12.7,0.019519716,0.02432572,0.007107466,0.105283705,0.098309893,0.110183964,0.301431591
12.705,0.018709246,0.02361491,0.007322587,0.104300041,0.098341476,0.110120503,0.300828652
12.71,0.01740339,0.022524695,0.007559159,0.102843302,0.098372856,0.109938385,0.300264458
12.715,0.016517271,0.021160066,0.007752688,0.100952217,0.098404011,0.109485953,0.299694003
12.72,0.017087019,0.019755947,0.007805244,0.098771947,0.098434922,0.108673155,0.299046924
12.725,0.019344254,0.018476848,0.007673075,0.096450455,0.098465567,0.107653946,0.298292555
12.73,0.021318301,0.017294479,0.007460764,0.094143316,0.098495926,0.107250195,0.297508913
12.735,0.020691447,0.016148655,0.007297396,0.092005364,0.098525979,0.108384185,0.296791616
12.74,0.016929196,0.01503338,0.007268404,0.090054278,0.098555705,0.111110532,0.296180146
12.745,0.012382374,0.014030334,0.007388584,0.088085813,0.098585085,0.114079939,0.295623155
12.75,0.009567146,0.013222361,0.00766377,0.085887689,0.098614096,0.115870276,0.295061235
12.755,0.008820544,0.012539889,0.008043398,0.083519773,0.09864272,0.116289837,0.294439742
12.76,0.008336418,0.01176344,0.008421438,0.081309584,0.098670936,0.116357039,0.293708722
12.765,0.006421218,0.010697068,0.008711579,0.079564068,0.098698723,0.117066621,0.292846464
12.77,0.003510838,0.009457971,0.009058872,0.07825592,0.09872606,0.118629483,0.2921254
12.775,0.001312862,0.008350356,0.009746538,0.077158223,0.098752928,0.120788418,0.291993626
12.78,0.00119489,0.00760861,0.010966379,0.076110195,0.098779306,0.123233337,0.292811577
12.785,0.002499967,0.007057014,0.012381306,0.075341263,0.098805173,0.125389841,0.294429252
12.79,0.003858515,0.006375516,0.013468097,0.07521817,0.098868608,0.126590554,0.296516972
12.795,0.004290088,0.005384591,0.013894048,0.075926629,0.09923242,0.126395213,0.298797833
12.8,0.004066194,0.00435645,0.01393884,0.077070622,0.099143571,0.125093089,0.301165049
12.805,0.003707613,0.003651735,0.014002892,0.078141146,0.098433505,0.123118501,0.303546593
12.81,0.003575004,0.00341199,0.014280964,0.079007226,0.097487723,0.120790091,0.305944452
12.815,0.003728719,0.00336783,0.014582103,0.08024689,0.097730865,0.118209554,0.308499414
12.82,0.004020563,0.003211254,0.014670375,0.082488524,0.099129279,0.115460978,0.311356429
12.825,0.004213779,0.002827314,0.014236359,0.08555271,0.099634555,0.112811598,0.314336053
12.83,0.004437052,0.002319986,0.012887302,0.088343994,0.10020185,0.110736323,0.316890985
12.835,0.004685939,0.001807486,0.010296903,0.089820967,0.100823676,0.109682575,0.318515295
12.84,0.004955997,0.001439074,0.007045729,0.090264912,0.101492545,0.109603091,0.319485625
12.845,0.005242781,0.001385456,0.004340913,0.090870984,0.10220097,0.110108823,0.320619304
12.85,0.005541849,0.001783341,0.003202584,0.092657594,0.102941462,0.110786076,0.322618784
12.855,0.005848757,0.002538211,0.003310823,0.095333637,0.103706534,0.111101264,0.325342496
12.86,0.00617093,0.003460323,0.00379388,0.098068744,0.104488698,0.110471432,0.328301301
12.865,0.00715534,0.004399666,0.003971043,0.100238395,0.105280467,0.108629117,0.331107779
12.87,0.008462036,0.005357408,0.003889662,0.102001924,0.106074352,0.10649909,0.333762794
12.875,0.010413239,0.006369987,0.003768528,0.103703115,0.106862866,0.105284853,0.336358631
12.88,0.012849113,0.007393902,0.003743916,0.105572373,0.107638521,0.105669767,0.338941958
12.885,0.014558698,0.008211337,0.003772184,0.107592876,0.108393829,0.107203031,0.341459969
12.89,0.014227905,0.008589514,0.003787207,0.10971138,0.109121302,0.109285601,0.343843882
12.895,0.011940564,0.008611896,0.003771392,0.111722748,0.109813453,0.111366587,0.345911608
12.9,0.009609418,0.008775691,0.003770641,0.113223122,0.110462795,0.11295809,0.347332817
12.905,0.009152819,0.009573927,0.003828975,0.11382477,0.111061838,0.113610715,0.347794341
12.91,0.010625716,0.010991971,0.003892927,0.113606878,0.111603095,0.11341616,0.34741236
12.915,0.012596352,0.01261016,0.003831254,0.113021157,0.11207908,0.112897831,0.346645611
12.92,0.01373706,0.014041376,0.003606525,0.112485997,0.113515052,0.112530958,0.345921129
12.925,0.013884177,0.015249136,0.003949312,0.11207019,0.113287673,0.112309134,0.345336008
12.93,0.013432675,0.016365236,0.005958771,0.111674747,0.112433458,0.111994803,0.344828993
12.935,0.012841235,0.017512696,0.010248153,0.111223582,0.112281938,0.111415911,0.344343036
12.94,0.012836279,0.018770771,0.015258616,0.11074723,0.112508146,0.110698315,0.343844248
12.945,0.014217014,0.020206374,0.018829694,0.110305797,0.112328632,0.110050532,0.343305228
12.95,0.017092967,0.021812302,0.019723148,0.109932905,0.111572113,0.109614293,0.342716725
12.955,0.019819148,0.023392819,0.019046916,0.109594786,0.111624677,0.109361436,0.34211568
12.96,0.02050101,0.024726612,0.018264412,0.109247757,0.113096915,0.109237022,0.341545829
12.965,0.018665949,0.025815001,0.018159147,0.108884121,0.113798333,0.109177507,0.341026212
12.97,0.015990664,0.026995816,0.018486941,0.108550579,0.114612901,0.109106334,0.340538544
12.975,0.014255232,0.028615663,0.018928934,0.108297889,0.115520311,0.108951243,0.340061408
12.98,0.013742536,0.03063927,0.019379846,0.108167585,0.116500251,0.108746915,0.339572802
12.985,0.013357654,0.032679944,0.019930949,0.108192712,0.117532413,0.108626443,0.339050189
12.99,0.012122425,0.034377738,0.020666639,0.108397709,0.118596486,0.108707385,0.3384754
12.995,0.010672625,0.035755233,0.021535011,0.108727427,0.11967216,0.108922913,0.337872382
13,0.010543695,0.037048239,0.022408178,0.109082352,0.120739127,0.109103414,0.337288566
13.005,0.012876649,0.038468826,0.023177698,0.109359858,0.121777075,0.10912411,0.336760581
13.01,0.016692207,0.040092391,0.023841446,0.109443517,0.122765696,0.109101253,0.33626708
13.015,0.020318462,0.041949616,0.024432037,0.109212458,0.123684679,0.109229818,0.335767769
13.02,0.022438036,0.043998485,0.024974495,0.108630773,0.124513715,0.109648424,0.335228081
13.025,0.022790853,0.045980503,0.025471174,0.107915683,0.125232494,0.110327664,0.334630524
13.03,0.021318678,0.047599421,0.025920387,0.10732878,0.126326654,0.111204698,0.333960963
13.035,0.018461252,0.048761668,0.026334245,0.106914076,0.126811099,0.112021796,0.333221602
13.04,0.015529745,0.049728355,0.026748998,0.106334831,0.125674388,0.112180185,0.332443227
13.045,0.01388041,0.050786087,0.027202179,0.105227878,0.124440071,0.111070794,0.33165904
13.05,0.013770221,0.051957375,0.0277017,0.103537817,0.12380022,0.108703227,0.33089007
13.055,0.014289829,0.052984531,0.028224042,0.101535784,0.123564713,0.105743498,0.330144443
13.06,0.014539718,0.053609717,0.028745285,0.099507245,0.123509877,0.102857351,0.329426149
13.065,0.014389765,0.053730694,0.029254447,0.097721051,0.12351702,0.100338807,0.328698326
13.07,0.014206579,0.053345687,0.029748903,0.096435324,0.123535225,0.09824189,0.327897738
13.075,0.014265774,0.052477455,0.030216734,0.095828394,0.123524935,0.096623246,0.326979806
13.08,0.014227056,0.05129055,0.0305875,0.095584744,0.123510035,0.095580611,0.326018414
13.085,0.013514328,0.050003813,0.03076836,0.095199775,0.123538699,0.095227455,0.325132802
13.09,0.011990906,0.048789007,0.030706533,0.094381612,0.123598528,0.095631638,0.324389646
13.095,0.011059829,0.047652715,0.030489636,0.093584314,0.123464926,0.096701268,0.323671319
13.1,0.012450642,0.046565328,0.030235604,0.093421737,0.122866958,0.098307795,0.3228205
13.105,0.01643485,0.045486014,0.030007874,0.094033577,0.12154223,0.100076013,0.32176715
13.11,0.02032195,0.04435116,0.029759174,0.094596267,0.119245708,0.101129639,0.320618543
13.115,0.02113522,0.0430966,0.029429529,0.094191684,0.115754783,0.100555318,0.319501363
13.12,0.01838868,0.041733772,0.028983583,0.092661462,0.111540066,0.098248322,0.31847085
13.125,0.014644112,0.040366617,0.028416109,0.09077689,0.107920419,0.095093379,0.317494825
13.13,0.012479718,0.039095972,0.027734003,0.089314878,0.106170287,0.092000996,0.316535579
13.135,0.012054119,0.037897738,0.027091081,0.08832296,0.106191071,0.089388146,0.315552592
13.14,0.011720611,0.036654603,0.02675078,0.08730447,0.106859705,0.087303562,0.314503243
13.145,0.010116606,0.035264671,0.026925755,0.08584515,0.107172642,0.085780729,0.313355395
13.15,0.008291538,0.033756089,0.027435147,0.084234011,0.107187797,0.084805773,0.312154519
13.155,0.008373043,0.032215138,0.027922191,0.083074433,0.10743757,0.084343652,0.310980778
